Data_inicial,Data_final,Regiao,Produto,Numero_postos_pesquisado,preco_media_revenda,Preco_minimo_revenda,Preco_maximo_revenda,Ano_inicial,Ano_final
2010-06-27,2010-07-03,SUL,GLP,706,37.78,31.0,45.0,2010,2010
2010-06-27,2010-07-03,SUL,GLP,396,40.82,35.0,48.0,2010,2010
2010-07-04,2010-07-10,SUL,GLP,735,38.48,30.0,46.25,2010,2010
2010-07-04,2010-07-10,SUL,GLP,706,37.81,31.0,45.0,2010,2010
2010-07-04,2010-07-10,SUL,GLP,393,40.84,35.0,48.0,2010,2010
2010-07-11,2010-07-17,SUL,GLP,733,38.45,31.0,47.0,2010,2010
2010-07-11,2010-07-17,SUL,GLP,706,37.86,31.0,45.0,2010,2010
2010-07-11,2010-07-17,SUL,GLP,396,40.86,35.0,48.0,2010,2010
2010-07-18,2010-07-24,SUL,GLP,736,38.48,31.9,47.0,2010,2010
2010-07-18,2010-07-24,SUL,GLP,705,37.89,32.0,46.0,2010,2010
2010-07-18,2010-07-24,SUL,GLP,395,40.86,35.0,48.0,2010,2010
2010-07-25,2010-07-31,SUL,GLP,713,38.39,33.0,45.0,2010,2010
2010-07-25,2010-07-31,SUL,GLP,709,37.88,31.0,45.0,2010,2010
2010-07-25,2010-07-31,SUL,GLP,139,40.38,33.0,47.0,2010,2010
2010-08-01,2010-08-07,SUL,GLP,719,38.35,31.9,45.0,2010,2010
2010-08-01,2010-08-07,SUL,GLP,707,37.89,31.0,45.0,2010,2010
2010-08-01,2010-08-07,SUL,GLP,144,40.58,35.0,47.0,2010,2010
2010-08-08,2010-08-14,SUL,GLP,719,38.29,29.9,45.0,2010,2010
2010-08-08,2010-08-14,SUL,GLP,704,37.87,31.0,45.0,2010,2010
2010-08-08,2010-08-14,SUL,GLP,146,40.44,35.0,47.0,2010,2010
2010-08-15,2010-08-21,SUL,GLP,724,38.34,29.9,45.0,2010,2010
2010-08-15,2010-08-21,SUL,GLP,709,37.82,31.0,45.0,2010,2010
2010-08-15,2010-08-21,SUL,GLP,145,40.41,34.0,47.0,2010,2010
2010-08-22,2010-08-28,SUL,GLP,680,38.26,29.9,45.0,2010,2010
2010-08-22,2010-08-28,SUL,GLP,712,37.81,31.0,45.0,2010,2010
2010-08-22,2010-08-28,SUL,GLP,143,40.35,35.0,47.0,2010,2010
