Data_inicial,Data_final,Regiao,Produto,Numero_postos_pesquisado,preco_media_revenda,Preco_minimo_revenda,Preco_maximo_revenda,Ano_inicial,Ano_final
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL,62,3.79,3.45,4.07,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL,12,3.84,3.53,3.93,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL,32,3.53,3.2,3.95,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL S10,38,4.34,4.1,4.5,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL S10,14,4.6,4.15,4.89,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL S10,44,3.84,3.59,4.15,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL S10,107,3.76,3.3,4.42,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL S10,62,3.89,3.64,4.17,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL S10,13,3.91,3.63,4.0,2018,2018
2018-05-13,2018-05-19,NORTE,ÓLEO DIESEL S10,42,3.56,3.29,4.0,2018,2018
2018-05-13,2018-05-19,NORTE,GASOLINA COMUM,39,4.88,4.8,5.11,2018,2018
2018-05-13,2018-05-19,NORTE,GASOLINA COMUM,29,4.18,3.9,4.4,2018,2018
2018-05-13,2018-05-19,NORTE,GASOLINA COMUM,70,4.49,4.24,5.05,2018,2018
2018-05-13,2018-05-19,NORTE,GASOLINA COMUM,116,4.36,3.98,5.04,2018,2018
2018-05-13,2018-05-19,NORTE,GASOLINA COMUM,72,4.37,4.14,4.81,2018,2018
2018-05-13,2018-05-19,NORTE,GASOLINA COMUM,13,4.37,4.35,4.43,2018,2018
2018-05-13,2018-05-19,NORTE,GASOLINA COMUM,45,4.48,4.09,4.7,2018,2018
2018-05-13,2018-05-19,NORTE,GLP,27,78.17,72.0,85.0,2018,2018
2018-05-13,2018-05-19,NORTE,GLP,15,75.04,65.0,79.0,2018,2018
2018-05-13,2018-05-19,NORTE,GLP,55,70.2,64.0,85.0,2018,2018
2018-05-13,2018-05-19,NORTE,GLP,157,72.18,60.0,98.0,2018,2018
2018-05-13,2018-05-19,NORTE,GLP,57,76.69,65.0,91.0,2018,2018
2018-05-13,2018-05-19,NORTE,GLP,24,79.92,78.0,82.0,2018,2018
2018-05-13,2018-05-19,NORTE,GLP,87,84.47,80.0,93.9,2018,2018
2018-05-13,2018-05-19,NORTE,GNV,3,3.18,3.15,3.19,2018,2018
2018-05-20,2018-05-26,NORTE,ETANOL HIDRATADO,18,4.1,3.7,4.45,2018,2018
2018-05-20,2018-05-26,NORTE,ETANOL HIDRATADO,2,3.99,3.79,4.19,2018,2018
2018-05-20,2018-05-26,NORTE,ETANOL HIDRATADO,40,3.63,3.49,4.1,2018,2018
2018-05-20,2018-05-26,NORTE,ETANOL HIDRATADO,45,3.69,3.28,4.65,2018,2018
2018-05-20,2018-05-26,NORTE,ETANOL HIDRATADO,29,3.86,3.61,4.29,2018,2018
2018-05-20,2018-05-26,NORTE,ETANOL HIDRATADO,2,3.76,3.76,3.76,2018,2018
2018-05-20,2018-05-26,NORTE,ETANOL HIDRATADO,31,3.66,3.49,3.9,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL,37,4.72,4.36,4.86,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL,22,4.25,4.06,4.37,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL,34,3.76,3.29,4.19,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL,62,3.98,3.46,4.45,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL,62,3.95,3.59,4.25,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL,10,3.89,3.85,3.97,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL,29,3.81,3.4,4.42,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL S10,39,4.69,4.46,4.91,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL S10,14,4.71,4.29,4.89,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL S10,44,3.85,3.68,4.25,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL S10,100,3.97,3.45,4.57,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL S10,64,4.05,3.69,4.55,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL S10,13,3.96,3.9,4.05,2018,2018
2018-05-20,2018-05-26,NORTE,ÓLEO DIESEL S10,41,3.81,3.5,4.2,2018,2018
2018-05-20,2018-05-26,NORTE,GASOLINA COMUM,39,5.05,4.93,5.46,2018,2018
2018-05-20,2018-05-26,NORTE,GASOLINA COMUM,29,4.21,4.05,4.4,2018,2018
2018-05-20,2018-05-26,NORTE,GASOLINA COMUM,70,4.51,4.24,5.05,2018,2018
2018-05-20,2018-05-26,NORTE,GASOLINA COMUM,111,4.49,4.07,5.25,2018,2018
2018-05-20,2018-05-26,NORTE,GASOLINA COMUM,72,4.43,4.14,4.9,2018,2018
2018-05-20,2018-05-26,NORTE,GASOLINA COMUM,13,4.36,4.25,4.49,2018,2018
2018-05-20,2018-05-26,NORTE,GASOLINA COMUM,43,4.66,4.46,5.0,2018,2018
2018-05-20,2018-05-26,NORTE,GLP,26,78.13,72.0,85.0,2018,2018
2018-05-20,2018-05-26,NORTE,GLP,15,75.37,65.0,79.0,2018,2018
2018-05-20,2018-05-26,NORTE,GLP,55,70.14,64.0,85.0,2018,2018
2018-05-20,2018-05-26,NORTE,GLP,155,72.04,60.0,95.0,2018,2018
2018-05-20,2018-05-26,NORTE,GLP,57,76.63,65.0,91.0,2018,2018
2018-05-20,2018-05-26,NORTE,GLP,24,80.33,78.0,82.0,2018,2018
2018-05-20,2018-05-26,NORTE,GLP,88,84.13,80.0,95.0,2018,2018
2018-05-20,2018-05-26,NORTE,GNV,2,3.17,3.15,3.19,2018,2018
2018-05-27,2018-06-02,NORTE,ETANOL HIDRATADO,5,4.01,3.7,4.3,2018,2018
2018-05-27,2018-06-02,NORTE,ETANOL HIDRATADO,23,3.61,3.49,3.99,2018,2018
2018-05-27,2018-06-02,NORTE,ETANOL HIDRATADO,3,3.91,3.9,4.19,2018,2018
2018-05-27,2018-06-02,NORTE,ETANOL HIDRATADO,1,3.6,3.6,3.6,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL,11,4.77,4.43,4.85,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL,4,4.37,4.3,4.44,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL,20,3.78,3.59,4.09,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL,14,3.92,3.7,4.34,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL,8,3.95,3.8,4.08,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL,3,3.92,3.89,3.97,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL,5,3.78,3.6,4.1,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL S10,11,4.67,4.47,4.95,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL S10,3,4.88,4.8,4.89,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL S10,28,3.9,3.69,4.25,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL S10,19,3.96,3.79,4.57,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL S10,8,4.01,3.9,4.13,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL S10,3,3.96,3.95,3.99,2018,2018
2018-05-27,2018-06-02,NORTE,ÓLEO DIESEL S10,1,3.73,3.73,3.73,2018,2018
2018-05-27,2018-06-02,NORTE,GASOLINA COMUM,11,5.04,4.89,5.4,2018,2018
2018-05-27,2018-06-02,NORTE,GASOLINA COMUM,2,4.42,4.39,4.44,2018,2018
2018-05-27,2018-06-02,NORTE,GASOLINA COMUM,52,4.69,4.53,5.25,2018,2018
2018-05-27,2018-06-02,NORTE,GASOLINA COMUM,24,4.56,4.26,5.08,2018,2018
2018-05-27,2018-06-02,NORTE,GASOLINA COMUM,10,4.5,4.35,4.76,2018,2018
2018-05-27,2018-06-02,NORTE,GASOLINA COMUM,4,4.42,4.35,4.49,2018,2018
2018-05-27,2018-06-02,NORTE,GASOLINA COMUM,1,4.8,4.8,4.8,2018,2018
2018-05-27,2018-06-02,NORTE,GLP,9,79.65,75.0,85.0,2018,2018
2018-05-27,2018-06-02,NORTE,GLP,7,75.8,65.0,78.0,2018,2018
2018-05-27,2018-06-02,NORTE,GLP,47,69.58,65.0,85.0,2018,2018
2018-05-27,2018-06-02,NORTE,GLP,58,73.09,60.0,95.0,2018,2018
2018-05-27,2018-06-02,NORTE,GLP,16,72.76,67.0,91.0,2018,2018
2018-05-27,2018-06-02,NORTE,GLP,10,79.5,76.0,83.0,2018,2018
2018-05-27,2018-06-02,NORTE,GLP,8,85.69,85.0,95.0,2018,2018
2018-06-03,2018-06-09,NORTE,ETANOL HIDRATADO,16,3.98,3.88,4.15,2018,2018
2018-06-03,2018-06-09,NORTE,ETANOL HIDRATADO,1,3.79,3.79,3.79,2018,2018
2018-06-03,2018-06-09,NORTE,ETANOL HIDRATADO,39,3.63,3.49,3.99,2018,2018
2018-06-03,2018-06-09,NORTE,ETANOL HIDRATADO,35,3.71,3.4,4.65,2018,2018
2018-06-03,2018-06-09,NORTE,ETANOL HIDRATADO,18,3.8,3.55,4.34,2018,2018
2018-06-03,2018-06-09,NORTE,ETANOL HIDRATADO,4,3.76,3.74,3.79,2018,2018
2018-06-03,2018-06-09,NORTE,ETANOL HIDRATADO,24,3.66,3.18,4.0,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL,37,4.45,4.1,4.86,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL,23,3.88,3.7,4.51,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL,35,3.54,3.33,4.1,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL,57,3.66,3.29,4.24,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL,56,3.6,3.39,3.99,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL,10,3.78,3.39,3.92,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL,31,3.45,3.23,3.8,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL S10,37,4.23,4.15,4.95,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL S10,15,4.12,3.83,4.59,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL S10,45,3.67,3.43,4.19,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL S10,98,3.69,3.34,4.29,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL S10,55,3.69,3.49,4.0,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL S10,12,3.84,3.44,4.0,2018,2018
2018-06-03,2018-06-09,NORTE,ÓLEO DIESEL S10,39,3.49,3.25,3.9,2018,2018
2018-06-03,2018-06-09,NORTE,GASOLINA COMUM,39,5.04,4.84,5.46,2018,2018
2018-06-03,2018-06-09,NORTE,GASOLINA COMUM,29,4.19,4.08,4.49,2018,2018
2018-06-03,2018-06-09,NORTE,GASOLINA COMUM,68,4.7,4.25,5.25,2018,2018
2018-06-03,2018-06-09,NORTE,GASOLINA COMUM,108,4.57,4.19,5.25,2018,2018
2018-06-03,2018-06-09,NORTE,GASOLINA COMUM,64,4.52,4.15,4.92,2018,2018
2018-06-03,2018-06-09,NORTE,GASOLINA COMUM,13,4.34,4.25,4.39,2018,2018
2018-06-03,2018-06-09,NORTE,GASOLINA COMUM,44,4.75,4.39,4.9,2018,2018
2018-06-03,2018-06-09,NORTE,GLP,27,77.7,73.0,85.0,2018,2018
2018-06-03,2018-06-09,NORTE,GLP,12,74.74,65.0,79.0,2018,2018
2018-06-03,2018-06-09,NORTE,GLP,55,71.12,65.0,85.0,2018,2018
2018-06-03,2018-06-09,NORTE,GLP,150,72.8,60.0,110.0,2018,2018
2018-06-03,2018-06-09,NORTE,GLP,53,76.64,65.0,91.0,2018,2018
2018-06-03,2018-06-09,NORTE,GLP,24,80.33,78.0,82.0,2018,2018
2018-06-03,2018-06-09,NORTE,GLP,79,85.67,80.0,95.0,2018,2018
2018-06-03,2018-06-09,NORTE,GNV,1,3.19,3.19,3.19,2018,2018
2018-06-10,2018-06-16,NORTE,ETANOL HIDRATADO,17,3.99,3.75,4.29,2018,2018
2018-06-10,2018-06-16,NORTE,ETANOL HIDRATADO,1,3.86,3.86,3.86,2018,2018
2018-06-10,2018-06-16,NORTE,ETANOL HIDRATADO,36,3.64,3.49,3.99,2018,2018
2018-06-10,2018-06-16,NORTE,ETANOL HIDRATADO,36,3.69,3.4,4.65,2018,2018
2018-06-10,2018-06-16,NORTE,ETANOL HIDRATADO,27,3.75,3.55,4.34,2018,2018
2018-06-10,2018-06-16,NORTE,ETANOL HIDRATADO,6,3.79,3.69,3.94,2018,2018
2018-06-10,2018-06-16,NORTE,ETANOL HIDRATADO,30,3.64,3.18,4.0,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL,37,4.41,4.03,4.86,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL,21,3.82,3.73,3.99,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL,44,3.46,3.33,4.1,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL,60,3.61,3.25,4.24,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL,59,3.61,3.39,3.93,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL,10,3.45,3.39,3.53,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL,30,3.41,3.2,3.75,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL S10,37,4.23,4.07,4.91,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL S10,17,4.31,4.08,4.59,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL S10,37,3.56,3.43,4.19,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL S10,100,3.65,3.34,4.29,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL S10,62,3.69,3.5,3.99,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL S10,12,3.53,3.44,3.66,2018,2018
2018-06-10,2018-06-16,NORTE,ÓLEO DIESEL S10,38,3.49,3.25,3.9,2018,2018
2018-06-10,2018-06-16,NORTE,GASOLINA COMUM,38,5.03,4.84,5.46,2018,2018
2018-06-10,2018-06-16,NORTE,GASOLINA COMUM,29,4.09,3.99,4.48,2018,2018
2018-06-10,2018-06-16,NORTE,GASOLINA COMUM,68,4.64,4.25,5.25,2018,2018
2018-06-10,2018-06-16,NORTE,GASOLINA COMUM,109,4.56,4.15,5.25,2018,2018
2018-06-10,2018-06-16,NORTE,GASOLINA COMUM,65,4.47,3.99,4.92,2018,2018
2018-06-10,2018-06-16,NORTE,GASOLINA COMUM,13,4.36,4.25,4.43,2018,2018
2018-06-10,2018-06-16,NORTE,GASOLINA COMUM,45,4.75,4.55,4.9,2018,2018
2018-06-10,2018-06-16,NORTE,GLP,26,78.21,72.0,85.0,2018,2018
2018-06-10,2018-06-16,NORTE,GLP,12,75.3,65.0,78.0,2018,2018
2018-06-10,2018-06-16,NORTE,GLP,55,69.84,65.0,85.0,2018,2018
2018-06-10,2018-06-16,NORTE,GLP,151,72.89,60.0,110.0,2018,2018
2018-06-10,2018-06-16,NORTE,GLP,55,77.32,65.0,91.0,2018,2018
2018-06-10,2018-06-16,NORTE,GLP,24,80.33,78.0,82.0,2018,2018
2018-06-10,2018-06-16,NORTE,GLP,83,85.24,80.0,95.0,2018,2018
2018-06-10,2018-06-16,NORTE,GNV,2,3.15,3.1,3.19,2018,2018
2018-06-17,2018-06-23,NORTE,ETANOL HIDRATADO,16,4.0,3.75,4.29,2018,2018
2018-06-17,2018-06-23,NORTE,ETANOL HIDRATADO,1,3.86,3.86,3.86,2018,2018
2018-06-17,2018-06-23,NORTE,ETANOL HIDRATADO,37,3.63,3.54,3.99,2018,2018
2018-06-17,2018-06-23,NORTE,ETANOL HIDRATADO,39,3.71,3.4,4.65,2018,2018
2018-06-17,2018-06-23,NORTE,ETANOL HIDRATADO,25,3.76,3.55,4.34,2018,2018
2018-06-17,2018-06-23,NORTE,ETANOL HIDRATADO,5,3.8,3.69,3.9,2018,2018
2018-06-17,2018-06-23,NORTE,ETANOL HIDRATADO,32,3.61,3.18,3.9,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL,37,4.36,4.03,4.86,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL,21,3.82,3.73,3.99,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL,35,3.45,3.33,3.9,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL,67,3.61,3.29,3.99,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL,61,3.62,3.39,3.99,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL,9,3.5,3.39,3.89,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL,30,3.41,3.23,3.75,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL S10,37,4.23,4.07,4.91,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL S10,17,4.28,4.08,4.55,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL S10,43,3.54,3.43,3.99,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL S10,104,3.63,3.29,4.11,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL S10,67,3.7,3.5,4.09,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL S10,12,3.58,3.44,3.95,2018,2018
2018-06-17,2018-06-23,NORTE,ÓLEO DIESEL S10,42,3.47,3.25,3.85,2018,2018
2018-06-17,2018-06-23,NORTE,GASOLINA COMUM,39,5.04,4.89,5.47,2018,2018
2018-06-17,2018-06-23,NORTE,GASOLINA COMUM,29,4.08,3.99,4.48,2018,2018
2018-06-17,2018-06-23,NORTE,GASOLINA COMUM,69,4.4,4.15,5.25,2018,2018
2018-06-17,2018-06-23,NORTE,GASOLINA COMUM,113,4.54,4.15,5.1,2018,2018
2018-06-17,2018-06-23,NORTE,GASOLINA COMUM,67,4.51,4.08,4.92,2018,2018
2018-06-17,2018-06-23,NORTE,GASOLINA COMUM,13,4.31,4.25,4.39,2018,2018
2018-06-17,2018-06-23,NORTE,GASOLINA COMUM,46,4.74,4.39,4.9,2018,2018
