Data_inicial,Data_final,Regiao,Produto,Numero_postos_pesquisado,preco_media_revenda,Preco_minimo_revenda,Preco_maximo_revenda,Ano_inicial,Ano_final
2010-01-31,2010-02-06,NORTE,GLP,54,41.69,39.0,50.0,2010,2010
2010-01-31,2010-02-06,NORTE,GLP,11,40.64,36.0,52.0,2010,2010
2010-01-31,2010-02-06,NORTE,GLP,172,29.41,26.5,37.0,2010,2010
2010-01-31,2010-02-06,NORTE,GLP,195,39.32,31.0,45.0,2010,2010
2010-01-31,2010-02-06,NORTE,GLP,49,38.95,33.0,44.0,2010,2010
2010-01-31,2010-02-06,NORTE,GLP,27,39.54,37.0,42.0,2010,2010
2010-01-31,2010-02-06,NORTE,GLP,52,43.56,38.99,46.0,2010,2010
2010-02-07,2010-02-13,NORTE,GLP,61,41.65,37.5,50.0,2010,2010
2010-02-07,2010-02-13,NORTE,GLP,14,40.85,36.0,52.0,2010,2010
2010-02-07,2010-02-13,NORTE,GLP,185,29.53,26.5,37.0,2010,2010
2010-02-07,2010-02-13,NORTE,GLP,191,39.34,31.0,45.0,2010,2010
2010-02-07,2010-02-13,NORTE,GLP,52,39.22,35.0,45.0,2010,2010
2010-02-07,2010-02-13,NORTE,GLP,28,39.66,37.0,42.0,2010,2010
2010-02-07,2010-02-13,NORTE,GLP,46,44.05,38.0,46.0,2010,2010
2010-02-14,2010-02-20,NORTE,GLP,81,41.75,39.0,50.0,2010,2010
2010-02-14,2010-02-20,NORTE,GLP,11,40.87,36.0,52.0,2010,2010
2010-02-14,2010-02-20,NORTE,GLP,176,29.34,26.5,36.0,2010,2010
2010-02-14,2010-02-20,NORTE,GLP,213,39.31,31.0,45.0,2010,2010
2010-02-14,2010-02-20,NORTE,GLP,49,39.06,35.0,43.0,2010,2010
2010-02-14,2010-02-20,NORTE,GLP,27,39.62,37.5,42.0,2010,2010
2010-02-14,2010-02-20,NORTE,GLP,49,44.19,40.0,45.0,2010,2010
2010-02-21,2010-02-27,NORTE,GLP,82,41.77,39.0,50.0,2010,2010
2010-02-21,2010-02-27,NORTE,GLP,11,40.9,37.0,52.0,2010,2010
2010-02-21,2010-02-27,NORTE,GLP,175,29.37,26.0,35.0,2010,2010
2010-02-21,2010-02-27,NORTE,GLP,216,39.21,29.0,45.0,2010,2010
2010-02-21,2010-02-27,NORTE,GLP,54,39.27,35.0,45.0,2010,2010
2010-02-21,2010-02-27,NORTE,GLP,28,39.89,39.0,42.0,2010,2010
2010-02-21,2010-02-27,NORTE,GLP,55,44.35,40.0,46.0,2010,2010
2010-02-28,2010-03-06,NORTE,GLP,56,41.63,37.36,50.0,2010,2010
2010-02-28,2010-03-06,NORTE,GLP,19,40.9,37.0,52.0,2010,2010
2010-02-28,2010-03-06,NORTE,GLP,174,29.34,26.5,35.0,2010,2010
2010-02-28,2010-03-06,NORTE,GLP,204,39.32,33.0,45.0,2010,2010
2010-02-28,2010-03-06,NORTE,GLP,46,39.25,35.0,44.0,2010,2010
2010-02-28,2010-03-06,NORTE,GLP,27,39.74,38.0,42.0,2010,2010
2010-02-28,2010-03-06,NORTE,GLP,87,44.22,40.0,46.0,2010,2010
2010-03-07,2010-03-13,NORTE,GLP,73,41.93,39.0,50.0,2010,2010
2010-03-07,2010-03-13,NORTE,GLP,21,40.9,37.0,52.0,2010,2010
2010-03-07,2010-03-13,NORTE,GLP,176,29.34,25.6,35.0,2010,2010
2010-03-07,2010-03-13,NORTE,GLP,200,39.29,31.0,45.0,2010,2010
2010-03-07,2010-03-13,NORTE,GLP,62,39.31,34.9,45.0,2010,2010
2010-03-07,2010-03-13,NORTE,GLP,27,39.65,37.0,42.0,2010,2010
2010-03-07,2010-03-13,NORTE,GLP,73,44.26,40.0,48.0,2010,2010
2010-03-14,2010-03-20,NORTE,GLP,83,41.95,38.5,50.0,2010,2010
2010-03-14,2010-03-20,NORTE,GLP,24,40.73,36.0,52.0,2010,2010
2010-03-14,2010-03-20,NORTE,GLP,178,29.35,26.0,38.0,2010,2010
2010-03-14,2010-03-20,NORTE,GLP,205,39.29,31.0,45.0,2010,2010
2010-03-14,2010-03-20,NORTE,GLP,95,39.27,33.18,44.0,2010,2010
2010-03-14,2010-03-20,NORTE,GLP,27,39.47,37.0,42.0,2010,2010
2010-03-14,2010-03-20,NORTE,GLP,98,44.25,40.0,48.0,2010,2010
2010-03-21,2010-03-27,NORTE,GLP,83,41.85,39.0,50.0,2010,2010
2010-03-21,2010-03-27,NORTE,GLP,25,41.08,36.0,52.0,2010,2010
2010-03-21,2010-03-27,NORTE,GLP,177,29.29,26.5,37.0,2010,2010
2010-03-21,2010-03-27,NORTE,GLP,206,39.33,31.0,45.0,2010,2010
2010-03-21,2010-03-27,NORTE,GLP,94,39.16,33.0,44.0,2010,2010
2010-03-21,2010-03-27,NORTE,GLP,26,39.9,37.0,42.0,2010,2010
2010-03-21,2010-03-27,NORTE,GLP,97,44.22,40.0,48.0,2010,2010
2010-03-28,2010-04-03,NORTE,GLP,78,42.11,38.0,50.0,2010,2010
2010-03-28,2010-04-03,NORTE,GLP,25,40.79,36.0,52.0,2010,2010
2010-03-28,2010-04-03,NORTE,GLP,177,29.3,26.0,37.0,2010,2010
2010-03-28,2010-04-03,NORTE,GLP,203,39.34,33.0,45.0,2010,2010
2010-03-28,2010-04-03,NORTE,GLP,94,39.16,33.0,45.0,2010,2010
2010-03-28,2010-04-03,NORTE,GLP,27,40.63,40.0,42.0,2010,2010
2010-03-28,2010-04-03,NORTE,GLP,99,44.16,40.0,48.0,2010,2010
2010-04-04,2010-04-10,NORTE,GLP,83,42.05,39.0,50.0,2010,2010
2010-04-04,2010-04-10,NORTE,GLP,25,40.68,36.0,52.0,2010,2010
2010-04-04,2010-04-10,NORTE,GLP,177,29.44,26.5,38.0,2010,2010
2010-04-04,2010-04-10,NORTE,GLP,210,39.28,30.0,45.0,2010,2010
2010-04-04,2010-04-10,NORTE,GLP,95,39.57,35.0,44.0,2010,2010
2010-04-04,2010-04-10,NORTE,GLP,28,40.6,37.0,42.0,2010,2010
2010-04-04,2010-04-10,NORTE,GLP,100,44.05,34.5,48.0,2010,2010
2010-04-11,2010-04-17,NORTE,GLP,83,42.52,39.0,50.0,2010,2010
2010-04-11,2010-04-17,NORTE,GLP,25,40.74,37.0,52.0,2010,2010
2010-04-11,2010-04-17,NORTE,GLP,177,29.42,26.5,39.99,2010,2010
2010-04-11,2010-04-17,NORTE,GLP,208,39.34,31.0,45.0,2010,2010
2010-04-11,2010-04-17,NORTE,GLP,95,39.59,35.0,45.0,2010,2010
2010-04-11,2010-04-17,NORTE,GLP,27,40.61,38.0,42.0,2010,2010
2010-04-11,2010-04-17,NORTE,GLP,100,44.22,40.0,48.0,2010,2010
2010-04-18,2010-04-24,NORTE,GLP,84,42.32,39.0,50.0,2010,2010
2010-04-18,2010-04-24,NORTE,GLP,24,41.33,37.0,52.0,2010,2010
2010-04-18,2010-04-24,NORTE,GLP,177,29.36,26.5,37.0,2010,2010
2010-04-18,2010-04-24,NORTE,GLP,209,39.3,31.0,45.0,2010,2010
2010-04-18,2010-04-24,NORTE,GLP,92,39.73,34.0,44.0,2010,2010
2010-04-18,2010-04-24,NORTE,GLP,27,40.63,40.0,42.0,2010,2010
2010-04-18,2010-04-24,NORTE,GLP,97,44.19,40.0,48.0,2010,2010
2010-04-25,2010-05-01,NORTE,GLP,84,42.37,38.0,52.0,2010,2010
2010-04-25,2010-05-01,NORTE,GLP,25,40.74,37.0,52.0,2010,2010
2010-04-25,2010-05-01,NORTE,GLP,176,29.4,26.5,40.0,2010,2010
2010-04-25,2010-05-01,NORTE,GLP,210,39.32,31.0,45.0,2010,2010
2010-04-25,2010-05-01,NORTE,GLP,90,39.67,34.0,45.0,2010,2010
